ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
10.468435,43.89397,30.306965,53.702175,45.01207,3494.8018,0.49697322,104.322624,44.531887,29.810879,6.196102,204.99725,488.70703,3479.7727,2024-07-10 17:58:27.114577
10.469368,43.893814,30.30697,53.698677,45.012917,3494.8022,0.49696773,104.32302,44.531982,29.810884,6.196029,204.99092,488.70667,3479.7727,2024-07-10 17:58:28.114577
10.469973,43.89342,30.30697,53.69477,45.0135,3494.8022,0.4969617,104.323296,44.531845,29.810888,6.1959343,204.98405,488.70627,3479.773,2024-07-10 17:58:29.114577
10.470124,43.89277,30.306965,53.69069,45.013836,3494.8025,0.49695727,104.32339,44.531452,29.810884,6.195821,204.9765,488.70596,3479.773,2024-07-10 17:58:30.114577
10.469836,43.891724,30.306955,53.68556,45.013775,3494.8032,0.4969526,104.323326,44.530655,29.810871,6.1956534,204.9657,488.70554,3479.7734,2024-07-10 17:58:31.114577
10.46912,43.89034,30.306938,53.679802,45.013355,3494.8037,0.49694833,104.32313,44.529564,29.810856,6.1954556,204.95352,488.70508,3479.7737,2024-07-10 17:58:32.114577
10.468728,43.888695,30.306904,53.676266,45.013268,3494.806,0.49698496,104.32307,44.528275,29.81081,6.195304,204.94595,488.70593,3479.776,2024-07-10 17:58:33.114577
10.467876,43.886326,30.306835,53.67675,45.013103,3494.8108,0.49708283,104.32289,44.526424,29.81072,6.195258,204.94525,488.70892,3479.7815,2024-07-10 17:58:34.114577
10.466598,43.883514,30.306732,53.68466,45.012974,3494.8176,0.49724975,104.32245,44.524265,29.810585,6.1954207,204.96045,488.71448,3479.7898,2024-07-10 17:58:35.114577
10.4738035,43.876266,30.306606,53.65641,45.017036,3494.8323,0.49744368,104.32493,44.51917,29.810423,6.1943803,204.9388,488.71918,3479.8057,2024-07-10 17:58:36.114577
10.477447,43.872074,30.306522,53.644173,45.018967,3494.841,0.4975734,104.32606,44.516094,29.810314,6.1938977,204.93202,488.72263,3479.815,2024-07-10 17:58:37.114577
10.479347,43.869812,30.306469,53.639473,45.020107,3494.846,0.497658,104.32662,44.51446,29.810246,6.1937137,204.93015,488.72488,3479.8203,2024-07-10 17:58:38.114577
10.480591,43.868763,30.30644,53.638332,45.020905,3494.8484,0.49771097,104.327065,44.5138,29.81021,6.193672,204.9304,488.7264,3479.8232,2024-07-10 17:58:39.114577
10.4817295,43.868137,30.306423,53.637276,45.021732,3494.85,0.4977458,104.327515,44.51353,29.810186,6.19365,204.92981,488.72742,3479.8254,2024-07-10 17:58:40.114577
10.482551,43.867645,30.30641,53.636307,45.022446,3494.8516,0.49776942,104.32786,44.51338,29.810173,6.193631,204.9289,488.72806,3479.8267,2024-07-10 17:58:41.114577
10.483473,43.867214,30.3064,53.635193,45.023304,3494.8523,0.49778953,104.32829,44.513348,29.81016,6.193608,204.92622,488.72873,3479.8281,2024-07-10 17:58:42.114577
10.4843445,43.866707,30.306389,53.634098,45.024315,3494.8533,0.4978098,104.32874,44.513355,29.810146,6.193584,204.9215,488.72937,3479.829,2024-07-10 17:58:43.114577
10.485069,43.86585,30.306368,53.63254,45.02531,3494.8545,0.4978316,104.32918,44.513176,29.810123,6.193515,204.91447,488.73016,3479.8306,2024-07-10 17:58:44.114577
10.485499,43.864536,30.306337,53.631187,45.026337,3494.856,0.49785855,104.32948,44.512817,29.810085,6.193405,204.90562,488.73117,3479.8325,2024-07-10 17:58:45.114577
10.4855175,43.862404,30.306278,53.629154,45.027313,3494.8584,0.4978956,104.329544,44.51203,29.810022,6.193202,204.89209,488.7322,3479.835,2024-07-10 17:58:46.114577
10.486517,43.859642,30.306236,53.62817,45.028534,3494.86,0.49793842,104.33035,44.512,29.809977,6.1930475,204.87625,488.73447,3479.8376,2024-07-10 17:58:47.114577
10.487765,43.85971,30.306236,53.628586,45.029346,3494.8608,0.49794993,104.33074,44.51231,29.809975,6.1930256,204.878,488.73492,3479.8384,2024-07-10 17:58:48.114577
10.489339,43.859947,30.306236,53.62943,45.030388,3494.8616,0.49796346,104.33128,44.51281,29.809975,6.193021,204.88022,488.73553,3479.8394,2024-07-10 17:58:49.114577
10.491108,43.860283,30.30624,53.63097,45.031635,3494.862,0.49797705,104.3319,44.513542,29.809978,6.193046,204.88435,488.73624,3479.8406,2024-07-10 17:58:50.114577
10.493286,43.860806,30.306246,53.633316,45.033333,3494.8628,0.49799475,104.33274,44.514606,29.809986,6.1931195,204.88838,488.7372,3479.8416,2024-07-10 17:58:51.114577
10.494147,43.860435,30.30624,53.632168,45.033955,3494.864,0.49800926,104.333084,44.514534,29.809977,6.1930695,204.88701,488.73776,3479.8428,2024-07-10 17:58:52.114577
10.494513,43.859833,30.306227,53.630703,45.034264,3494.8647,0.49802297,104.33322,44.514187,29.809965,6.1930056,204.88496,488.73828,3479.8438,2024-07-10 17:58:53.114577
