ssx10maa01cp001,ssx10maa01ct001,ssx10lbg40cp920,ssx10mag10cp930,ssx10lca10ct001,ssx10lbg11cp920,ssx10lca20cf001,ssx10pab10cf001,ssx10pab30cf001,ssx10pab10ct001,ssx10pab30ct001,ssx10pab20ct001,ssx10pab60ct001,DateTime
10.2806075456275,43.8608597692348,30.3230775563736,44.5436780269127,3495.02635740705,0.492301389891144,103.994359523199,44.4140053372682,29.8317787074197,6.22383817546851,211.718123677972,489.226277593932,3480.03648281583,2024-07-03 16:08:12.079110
10.2805624364188,43.8608611682399,30.3230440458044,44.5446108058717,3495.02675398029,0.492218806238125,103.993140886399,44.4140103606475,29.8317357011387,6.22387603673505,211.319611682663,489.228830994957,3480.03686983324,2024-07-03 16:08:12.801464
10.2805518323296,43.8608514600439,30.3230105368633,44.5458064730543,3495.0271675768,0.49212581555921,103.991828486265,44.4140146727486,29.8316926972969,6.22389890211838,210.277206695479,489.230322577745,3480.03726623407,2024-07-03 16:08:13.517970
10.2805766255278,43.8608455881583,30.3229602766413,44.5480750602026,3495.02762637308,0.491975868174851,103.990087453934,44.4140191900646,29.8316281962904,6.22374971835094,209.30174733005,489.228188705065,3480.03771542259,2024-07-03 16:08:14.232765
10.2805712735517,43.8608472113277,30.3229267713376,44.5498910858279,3495.0278591562,0.491872588273847,103.988880211974,44.4140245543484,29.8315851981136,6.22365528874177,208.590257523209,489.228651237311,3480.03794368305,2024-07-03 16:08:14.950138
10.2805854737671,43.8608472325381,30.3228793084467,44.5528601693271,3495.02824952396,0.491723097475228,103.987022076632,44.4140321047323,29.8315242884476,6.22369939423699,207.985489857779,489.234998956722,3480.03832094255,2024-07-03 16:08:15.669477
10.2805028396362,43.8608252628711,30.3228430140214,44.5554281817681,3495.0286260337,0.491608069470424,103.985473602086,44.414028258142,29.831477712137,6.2237990756301,206.911601391747,489.238776161751,3480.03868773933,2024-07-03 16:08:16.385353
10.2805047125543,43.8607986267032,30.322809512735,44.5580140704942,3495.02898550158,0.491499333318236,103.984247937313,44.4140212554615,29.8314347207158,6.22383712763204,206.356635418958,489.239256213253,3480.03903793164,2024-07-03 16:08:17.099441
10.2805437348513,43.8607685731645,30.3227592645069,44.5622637142152,3495.02938538379,0.491331468841976,103.982383030099,44.4140131110613,29.8313702389329,6.22378554357314,205.200766868625,489.238474769346,3480.03942684594,2024-07-03 16:08:17.819178
10.2805839236809,43.8607834963037,30.3227257690719,44.5653268526109,3495.02941815537,0.4912344153857,103.981228290314,44.4140220081326,29.831327255628,6.22379023174555,204.434106847909,489.240400911439,3480.03945776936,2024-07-03 16:08:18.540326
10.2807062858523,43.8607617664148,30.3226783159529,44.5699600556803,3495.02984820194,0.491526134887168,103.989198689533,44.4140200694922,29.83126636241,6.22379068765655,203.830005350286,489.242853575203,3480.03987594389,2024-07-03 16:08:19.270414
10.2806796566191,43.8607780188652,30.3226420314801,44.5737232715344,3495.02995648225,0.491888801011426,103.996307121836,44.414029363522,29.8312198014435,6.22369717686928,202.959903843746,489.241997828969,3480.03998206157,2024-07-03 16:08:19.985404
10.2806733595322,43.8607903397112,30.3226085392802,44.577353874352,3495.03012554343,0.492157350319105,103.999111241339,44.4140374315319,29.831176824036,6.22353090065833,201.951814573238,489.24060905428,3480.04014608582,2024-07-03 16:08:20.703265
10.2806277469692,43.860786190507,30.3225583021858,44.5830625216333,3495.03058593169,0.492371639048552,104.000042794282,44.4140410242238,29.8311123604454,6.22350092968307,201.257857571486,489.246384555186,3480.04059319243,2024-07-03 16:08:21.416138
10.2806355689965,43.8607812359707,30.322524811686,44.5870291985178,3495.0308766617,0.492407276691382,104.000284576283,44.4140423780916,29.8310693865131,6.22357582911981,200.186703559726,489.251584689848,3480.0408788532,2024-07-03 16:08:22.136203
10.2806989560692,43.860781079985,30.3224913235503,44.5911174608265,3495.03112403031,0.49238329538447,104.000119953949,44.4140491249945,29.8310264158413,6.22359645245962,199.017438303472,489.252258911415,3480.04112009149,2024-07-03 16:08:22.849151
10.2808437951602,43.8608267855363,30.3224410963492,44.5974646237661,3495.03121584203,0.49228384764564,103.999018999883,44.4140737741372,29.8309619665401,6.22354912379124,198.076560655356,489.252388584903,3480.04120836552,2024-07-03 16:08:23.564912
10.2809197320164,43.8608586633028,30.3224076119996,44.6018254984623,3495.0313397641,0.492193744570119,103.998120934755,44.4140921256273,29.8309190016429,6.22187464754188,196.9229411026,489.226377134304,3480.04132940467,2024-07-03 16:08:24.277368
10.2804875185554,43.8608894904876,30.3223601764133,44.6081814601695,3495.03173368162,0.492051309418251,103.996769282036,44.4141148090989,29.8308581365237,6.21571055871742,195.378955021703,489.012872728254,3480.04171263618,2024-07-03 16:08:24.992208
10.2792152015648,43.8607129296678,30.3223238936051,44.6131567730184,3495.033470344,0.491935746748606,103.995729126986,44.4140498036184,29.8308115841015,6.21402222268569,195.580586764915,489.06173349491,3480.04340087809,2024-07-03 16:08:25.716233
10.278213467777,43.8603053947447,30.3222903933877,44.6178367622713,3495.0362865399,0.491827034684277,103.994642777773,44.413880747546,29.8307686039947,6.21519685358564,194.123903523277,489.24563805305,3480.0461481934,2024-07-03 16:08:26.431911
10.2784537840172,43.8595632143536,30.3222401518684,44.6250194754351,3495.0397983196,0.49165796212014,103.993049991194,44.4135414184007,29.8307041445321,6.2173641149201,193.580059611122,489.359993198828,3480.04958797657,2024-07-03 16:08:27.148279
